wav_filename,wav_filesize,transcript
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854061.wav,136,Alifufuka kupitia safu hiyo akifikia jeshi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854403.wav,167,Marekani na China hawalali wanawaza namna ya kuteka uchumi wa Dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854437.wav,205,Kinjekitile aliyewarejesha Wamatumbi katika roho ya ujasiri kutoka katika roho ya kukata tamaa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854455.wav,234,Maalim Self ameshiriki katika kinyanganyiro cha urais Zanzibari mara tano mfululizo bila ya mafanikio
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854473.wav,104,uongozi wake ulikuwa mfano wa kuigwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29887920.wav,144,Kupiti ziwa Nyasa mkoani Ruvuma kusini mwa nchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29888323.wav,196,Magufuli alipata asilimia themanini na nne ya kura dhidi ya mpinzani wake mkuu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29888608.wav,255,Akina Kavishe Mrosso Tarimo Mallya nawengine wengi wanatoka Rombo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29888668.wav,174,Walikuta Watu wa Pwani wakiwa na mahusiano ya kibiahsra na Wadigo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29890357.wav,139,Baada ya wale Wabantu wa mwanzo kutoka Afrika Magharibi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29890496.wav,203,Karol alipewa daraja la upadre na kardinali adam stefan sapieha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29890579.wav,151,Na latitudo tano kumi na sita Kusini mwa Ikweta
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29899933.wav,180,mbuni anachagua mayai dhaifu kutoka kwenye kundi la mayai ya mbuni wengine
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29900284.wav,153,Baada ya hapo alipona na kubadili dini na kuwa Mkristo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928365.wav,156,ujerumani ilikuwa na kikosi cha dhahabu kilichoshinda ubingwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928366.wav,173,Unaona hayo majengo yote awali yalikuwa yamefukiwa chini na udongo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928369.wav,228,Zanzibar chini ya Karume ilikataa kuhamishia kwenye Muungano mambo mengi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928376.wav,136,Kuna majengo yenye usanifu usioelemea pande hizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928379.wav,163,Mto huu unasaidia kwa kiwango kikubwa kukuza uzalishaji wa sukari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928383.wav,211,Kwa lugha ya kizaramo kubena maana yake ni kuvunja na migoha ni mikuku
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928391.wav,163,Kwenye miteremko ya kusini penye mvua nyingi kuna misitu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928400.wav,124,vikosi vilipangwa kuwa vya kushambulia zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928411.wav,217,Idadi ya simba ilifikia mia ambao waliishi na wamaasai elfu thelathini na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928441.wav,171,Walitaka serikali ya mzungu iwape ruksa kufundisha kwa lugha zao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928495.wav,203,Mambo hayo yanayofanya hayati sheikh karume akumbukwe ni mengi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928511.wav,194,Hii ni kwasababu ya mchango wake mkubwa wakati wa harakati za kupigania uhuru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928526.wav,197,Ni vyema kula vyakula vyenye mchanganyiko wa virutubisho ili mwili uwe na afya nzuri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928545.wav,127,nyerere alizaliwa butiama mkoa wa mara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928548.wav,171,Wanajishughulisha na shughuli nyingine za kuwaingizia kipato
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928551.wav,156,Mvua hunyesha kati ya milimita elfu moja mia nane kwa mwaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928560.wav,186,Maambukizi ya virusi vya homa ya ini ndio sababu kuu ya shida kwenye ini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928595.wav,234,Kuna uhakika kwamba Makita Kayuni aliuawa akiwa na umri mkubwa kwenye vita ya mwisho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928599.wav,133,wataalamu wa urembo wana tafsiri halisi ya urembo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928601.wav,180,aneth alimuuliza mwalimu mkuu baada ya kumuona mkuu wake akiwa na mawazo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928648.wav,134,Mzee wa kimaasai wakati mmoja alituambia hilo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928682.wav,148,Funika tundu la choo na funga mlango baada ya matumizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928699.wav,156,maraisi waliyowahi kupendwa duniani ni magufuli
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928712.wav,150,Hakuona haja ya kutuma wapelelezi wa awali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928759.wav,190,kipindi cha masika ambapo upepo mkali sana huvuma kutoka lilipo shimo hilo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928781.wav,282,Magonjwa yanayosababishwa na virusi yanaweza kusafiri miongoni mwa watu wanaochangia sindano zilizo na maambukizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928899.wav,222,Umoja hautatufanya kuwa tajiri lakini unaweza kuwezesha kuiepusha Afrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928910.wav,234,Tangu alipomuua kaka yake Ngawonalupembe mwaka wa elfu moja mia na sitini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928969.wav,199,Anasema kutokana na hali hiyo uongozi wa wakati huo ulianza kufanya mawasiliano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29928971.wav,196,Aina ya kwanza ya kisukari inaweza kutokea kwa watu kuanzia utotoni
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929035.wav,188,Timu ambayo inasimamiwa na wakurugenzi makini ambao ni watoto wake mwenyewe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929120.wav,133,pep ameshindwa akiwa ujerumani na sasa uingereza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929195.wav,176,vivutio ni vingi vikisindikizwa na historia zenye maajabu makubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929301.wav,248,Misitu ya Acacia huonekana ghafla na hunyoosha magharibi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929317.wav,171,Msitu na chanzo cha maji ya kwachegho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929391.wav,165,Alifanya kazi chuo kikuu cha utabibu na uuguzi muhimbili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929490.wav,157,Mpira wa miguu kutoka Kamerun aliyejulikana kwa jina Roger Milla
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929541.wav,173,Ni mojawapo ya jamii maarufu za Kinilotes zilizotapakaa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929633.wav,157,Oprah alihamia Baltimore Maryland ambapo alianza utangazaji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929812.wav,144,Mwisho huondoa bangili ya mtoto na sherehe huisha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929857.wav,134,Wakiongozwa na kiongozi wa kitamaduni olotuno
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29929914.wav,190,Utamaduni huu wa kuwafukuza wachawi walioshindikana ulikuwa ni wa zamani sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29930191.wav,134,Daraja hili limejengwa juu ya miti ndani ya hifadhi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29930228.wav,196,Kabla ya kumtazama Yakub nilikuwa napenda kumtazama Sergi Paschal Wawa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29930324.wav,150,Nyimbo zao zilikua zikilenga kupendezesha tukio husika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29930334.wav,222,Kuchaguliwa kwa alaunoni kunatakiwa kuidhinishwe na kiongozi wa kiroho wa kimaasai
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29930565.wav,119,Gavana Soden alidai kutoendelea na mapigano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932122.wav,181,Mnamo miaka ya elfu moja mia tisa sitini idadi ya binadamu iliongezeka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932144.wav,213,Obote aliendelea kumpa Amin cheo cha mkuu wa mikono yote ya jeshi na ulinzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932176.wav,229,Sheria hii inayatambua majengo yote yaliyojengwa kabla ya mwaka elfu moja Mia nane sitini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932231.wav,188,Kwa sasa Wabena ni moja ya kabila linalopatikana katika mkoa wa Iringa na Njombe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932330.wav,177,Mikakati ya halmashauri Mkurugenzi wa Halmashauri ya Kilwa Zablon Bugingo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932392.wav,139,Mwanamke mwenye uwezo na huchaguliwa pekee kwa sifa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29932553.wav,119,Shule zote za kibinafsi na kliniki zilifutwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937297.wav,157,Kama vile Ufaransa na Canada bila kuisahau Uingereza na Ujerumani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937353.wav,133,Hivyo Wakatoliki wanamuangalia Luther tofauti na zamani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937354.wav,251,Matumizi ya vielezi vivumishi na vitu vinavyoonekana na kusikika hufanya matukio kuwa halisi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937397.wav,142,Hata ivyo wananchi wa pande zote mbili ndio wanao teseka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937501.wav,180,Katika maswala ya ufugaji yapo maeneo ambayo asilimia kubwa ni wafugaji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937502.wav,236,Ndio hivyo alihama kabla hajalifanikisha hili lakini bado hatujachelewa mkuu unaweza kulimalizia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937504.wav,194,Tangazo la Serikali namba mia moja na kumi na mia moja kumi na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937571.wav,180,Karume mithili ya Macbeth kwa mzimu wa Mfalme Duncan na Banquo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937591.wav,165,waziri rashid kawawa alihujumu fedha za serikali shilingi milioni sitini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937702.wav,128,wakazi wengi wa tanzania kazi yao kubwa ni ukulima
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937715.wav,121,kuna waumini wa kanisa la Sabato wengi sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29937832.wav,121,maendeleo yoyote duniani yanaletwa na wingi wa watu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938033.wav,127,timu nyingi za hispania zinaweza kubeba ubingwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938096.wav,174,Milima ya Upare na wakaanza kuitwa Wapare kwa maana ya wapige
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938098.wav,205,Pia kwa watalii wanaopendelea ndege basi mwezi Disemba hadi Februari ni wakati muafaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938291.wav,194,Napenda niwahakikishie kwamba majonzi yenu ni yetu na uchungu wenu ni wetu pia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938407.wav,186,vilabu vya hisipania vilikuwa bora sana wakati hispania inatwaa kombe la dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938415.wav,144,timu nyingi dar es salaam zilitegemea matawi ya simba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938512.wav,148,Bawasiri kutotoka katika mahali pake iliyosimama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938640.wav,219,Ali Hassan Mwinyi alikuwa Rais wa pili wa Tanzania aliyemtangulia ni Mwalimu Julius Nyerere
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938805.wav,116,Tumebakiwa na viongozi wenye uchu na madaraka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938807.wav,89,Baada ya kuhitimu elimu ya msingi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938809.wav,136,Kwa uhalisia ni kwamba kila unachokiona ni mazingira yako
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938834.wav,156,Ziwa chala linapatikana upande wa mashariki wa kibo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938858.wav,134,Kilele cha Kibo kilifunikwa kabisa kwa ngao ya barafu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938902.wav,173,Bahari ya Atlantik kuanzia kaskazini magharibi hadi kusini magaharibi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938908.wav,213,Inaweza kuhusisha siku kumi au zaidi za kuimba na kucheza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29938993.wav,116,alikuwa mjumbe wa baraza la chuo kikuu cha dar es salaam
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939363.wav,148,Mambo ambayo hayapatikani mjini na maeneo mengine tukoishi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939364.wav,121,kundi hili lina uwezo wa kufikia maamuzi yenye tija
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939395.wav,150,miloslav klose akashinda kiatu cha dhahabu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939518.wav,157,Kwa jina la Mtoke Na mteko alikuwa akitoa ardhi kwa Watusi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939555.wav,127,Hadi leo kuna tofuati tunaziona kwa jamii hizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939566.wav,165,manchester united haikushinda taji la ulaya licha ya kuingia fainali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29939696.wav,110,mourinho alikaa chelsea kwa miaka mitatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940037.wav,179,Lakini kinga hiyo haiwezi kuzuia maambukizi ya aina nyingine ya virusi vya Dengua
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940107.wav,254,Vivutio vingine ni Migunga mwamvuli Makundi makubwa ya Tembo na Mibuyu mikubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940184.wav,134,Xavi alitamba sana duniani akiwa kwenye staili hii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940304.wav,188,Baada ya kukamilisha mafunzo rasmi katika Hospitali ya Miguel Bombarda huko Maputo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940318.wav,196,Kinachowasaidia katika maisha ya kila siku badala ya kujihusisha katika vitendo vya uhalifu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940535.wav,167,Historia ya kwanza inaonyesha Warangi walisafiri kutoka upande wa magharibi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940591.wav,124,Kisiwa hiki kinaundwa na visiwa tisa vidogo vidogo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940729.wav,173,Alikukwa ni mwenyekiki wa chama cha mapinguzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940763.wav,156,Alijulikana sana kwa uwezo wake wa kuumiliki muziki wa rumba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29940865.wav,110,katika taifa la Tanzania na nje ya Tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29941263.wav,173,Njia iliyo rahisi na maarufu zaidi ni ile ya kuanzia lango la Marangu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29941941.wav,128,Hivyo kuifanya kuwa salama kwa safari za miguu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29941954.wav,119,ngombe wote duniani kitu ambacho sijui kabila
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29941982.wav,127,Tanzania ilipigana vita na taifa jirani la Uganda
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942276.wav,163,Kuna ziwa Jipe bwawa la Nyumba ya Mungu na Kalemawe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942455.wav,222,Enzi za uhai wake Maalim Self alifunga ndoa na Bi Fourtuna Saleh Mbamba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942458.wav,148,katika kuzingatia sheria za usafiri na usafirishaji wa majini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942543.wav,161,Wakinga ni wafanyabiashara maarufu katika mikoa mbalimbali nchini hasa Mbeya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942598.wav,222,kadiri nilivyoendelea kuangalia nikagundua kuwa ni kwa sababu Zigwadzee hakua na uoga
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29942855.wav,222,Aliwazaa watoto kama vile Magidangana Mhalwike pia Mupoma
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29943099.wav,163,Tanzania inaingiliana na mataifa mengine kwa kutumia mipaka mbalimbali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29943884.wav,145,Dharura na matatizo mbalimbali hujitokeza katika safari ya matembezi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29944256.wav,104,wakishinda makombe wanaondoka kwenye timu hiyo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29967770.wav,165,Zaidi ya hapo eneo zima la upande huo unamaanisha upande wa kaskazini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29985104.wav,115,Kangaroo ni mnyama anayefanana sura na sungura
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29987181.wav,134,Mto Rau na Rufiji bila kusahau mto Rufugu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29987598.wav,116,Watu waliamua kupaita eneo hilo kwa Mdigo
